n,k,p_n,growth_avg,entry,factors,runtime_s,timeout
541,-496,150624932693812553192554676628031484315931434744392803003180521180049708890551384429584508273078076708161225520147135517598057612419894492457987185346799170536805538751608253182613794459446052456652093736316962046654669728027656197342854803469136023682900569907882590871024137101708650762769555811251501069557059947595612559,0.9644598814462887,51814976846671518298238808760042830604680413552071124233094099285937099858349676243777070845938858387607461578930614618053731818672443705405547591759298914664661105330553239094819145294049442045088320245293034944049206386441513731885942052393382792146917796048311611259632303162987775862392727199070516367927628621972890720296,"{2: 3, 43: 1, 150624932693812553192554676628031484315931434744392803003180521180049708890551384429584508273078076708161225520147135517598057612419894492457987185346799170536805538751608253182613794459446052456652093736316962046654669728027656197342854803469136023682900569907882590871024137101708650762769555811251501069557059947595612559: 1}",69.93228387832642,0.23059773445129395
542,-539,51814976846671518298238808760042830604686502339620382299366747655020840760615865167468394843864904361761181001989294367721445901202343883045272149908028037962901534597917514805065086381975261177541484186892206708260245163440218350563021225990007328293256553241632257084394140320328028475559913725031249420924261517304127048301,0.9645220495276604,207259907386686073192955235040171322418746009358481529197466990620083363042463460669873579375459617447044724007957177470885783604809375532181088599632112151851606138391670059220260345527901044710165936747568826833040980653760873402252084903960029313173026212966529028337576561281312113902239654900124997683697046069216508193204,"{2: 2, 51814976846671518298238808760042830604686502339620382299366747655020840760615865167468394843864904361761181001989294367721445901202343883045272149908028037962901534597917514805065086381975261177541484186892206708260245163440218350563021225990007328293256553241632257084394140320328028475559913725031249420924261517304127048301: 1}",69.76704120635986,0.23059773445129395
543,-398,1295374421159257777952831066499260747376303115883010195853202168648772985515537475240180713022757969384161097833560011879456194289494152640820918967133795608642250069518448424113052245793656386516687304910821033231610543352638132320693177765035451410503375777150336891464067140581329286935453682870173412425406328257841455229,0.96457157848336,829039629541924977889811882559526878320833994165126525346049387935214710729943984153715656334565100405863102613478407602851964345276257690125388138965629189531040044491806991432353437307940087370679875142925461268230747745688404685243633769622688902722160497376215610537002969972050743638690357036910983952260050085018531346560,"{2: 7, 5: 1, 1295374421159257777952831066499260747376303115883010195853202168648772985515537475240180713022757969384161097833560011879456194289494152640820918967133795608642250069518448424113052245793656386516687304910821033231610543352638132320693177765035451410503375777150336891464067140581329286935453682870173412425406328257841455229: 1}",70.6584861278534,0.23059773445129395
544,-539,16580792590934885855436418803213705793499680748678522335797359249563648127818865273414734182711465323585875310049314614750306490545229668834241469303143864630023811083633717772125769162212548020145597709236794156422841727153513191792729511974403656916939856481077610109661868543718372310446910750621761574963085291888521579343,0.9646237895465972,3316158518186977171087283760642741158699936149735704467159471849912729625563773054682946836542293064717175062009862922950061298109045933766848293860628772926004762216726743554425153832442509604029119541847358831284568345430702638358545902394880731383387971296215522021932373708743674462089382150124352314992617058377704315868600,"{2: 3, 5: 2, 16580792590934885855436418803213705793499680748678522335797359249563648127818865273414734182711465323585875310049314614750306490545229668834241469303143864630023811083633717772125769162212548020145597709236794156422841727153513191792729511974403656916939856481077610109661868543718372310446910750621761574963085291888521579343: 1}",69.989182472229,0.23059773445129395
545,-492,3316158518186977171087283760642741158254059449684897507966365884336742322716576699271933543975010272871713775772157992785175605338063932680692398935488151931071452571855924141671021078417661614427796676980974558537904599766468246620514376151870047053824482191936884287425845903192022414627863426592572390538296611606870641179577,0.9646853333045203,13264634072747908684349135042570964633016237798739590031865463537346969290866306797087734175900041091486855103088631971140702421352255730722769595741952607724285810287423696566684084313670646457711186707923898234151618399065872986482057504607480188215297928767747537149703383612768089658511453706370289562153186446427482564718308,"{2: 2, 3316158518186977171087283760642741158254059449684897507966365884336742322716576699271933543975010272871713775772157992785175605338063932680692398935488151931071452571855924141671021078417661614427796676980974558537904599766468246620514376151870047053824482191936884287425845903192022414627863426592572390538296611606870641179577: 1}",70.92992901802063,0.23059773445129395
546,-425,8290396295467442351307330553881091043134945918119636354062008416914679428585999823308210480191009620604479629944809867359156201248652604448625381881095672579877948399614517662493394903531093192201167246838809194401282378102129612628534283709478153700289308084900005328936721200249709221351263847542074590180582065683610169693,0.964728805912233,53058536290991631048366915544838982676063653875965672665996853868253948342950398869172547073222461571868669631646783151098599687991376668471202444039012304511218869757532913039957727382598996430087470379768378844168207219853629520822619415740660183681851571743360034105195015681598139016648088624269277377155725220375105086035200,"{2: 8, 5: 2, 8290396295467442351307330553881091043134945918119636354062008416914679428585999823308210480191009620604479629944809867359156201248652604448625381881095672579877948399614517662493394903531093192201167246838809194401282378102129612628534283709478153700289308084900005328936721200249709221351263847542074590180582065683610169693: 1}",71.47291994094849,0.23059773445129395
547,-300,40225265534708168313264519076348853216038138363669406569798830181069623027115963422288917463115118011973258742186619186050685296533217067363879056756247338669875203257070933411614705579229052051908330098469981398253766554304830197401649333143634217367758605622168599342013959761239226136696302307421426041345794015805637493,0.964755970260281,194831878122669707388662963436677197528945043927200044108952029958614340524296711155124817510947336393352718182955733760020215247464567530118295488980019109794313944479688207397824058767107498194459034998541324302070083381106531157718836578067855204505086161503086054285031454382757416577611274152041825459779180231434921310095360,"{2: 11, 5: 1, 11: 1, 43: 1, 40225265534708168313264519076348853216038138363669406569798830181069623027115963422288917463115118011973258742186619186050685296533217067363879056756247338669875203257070933411614705579229052051908330098469981398253766554304830197401649333143634217367758605622168599342013959761239226136696302307421426041345794015805637493: 1}",71.58809661865234,0.23059773445129395
548,-483,1326463407274790868434913504257091869295411020086837408089786669246330193678599405093464626613672365062428841234648256146797782306397742508511772715905392392939312828683027520818869548928155908358699077950629050720399526981729860543169010564444632474667396681704886738990696874272451072200982005576781181093579162602499917140713,0.9648047633641023,848936580655866155798344642724538796349063052855575941177463468317651323954303619259817361032750313639954458390174883933950580676094555205447534538179451131481160210357137613324076511314019781349567409888402592461055697268307110747628166761244564783787133876291127512954045999534368686208628483569139955899890664065599946970056320,"{2: 7, 5: 1, 1326463407274790868434913504257091869295411020086837408089786669246330193678599405093464626613672365062428841234648256146797782306397742508511772715905392392939312828683027520818869548928155908358699077950629050720399526981729860543169010564444632474667396681704886738990696874272451072200982005576781181093579162602499917140713: 1}",71.30279636383057,0.23059773445129395
549,-448,5305853629099163473736603889606846850867082561365832921053804182887351432629976119813984639062160196184752449122453471984648704724117063135362797275449088059286571577362131547108475041093386381153134489597171723659019738415243808297001003584126437165315557552923493071785554850766163853750212231594347196025717398478491370780367,0.9648534069348458,3395746322623464623191426489348381984554932839274133069474434677047904916883184716680950168999782525558241567438370222070175171023434920406632190256287416357943405809511764190149424026299767283938006073342189903141772632585756037310080642293840919785801956833871035565942755104490344866400135828220382205456459135026234477299434880,"{2: 7, 5: 1, 5305853629099163473736603889606846850867082561365832921053804182887351432629976119813984639062160196184752449122453471984648704724117063135362797275449088059286571577362131547108475041093386381153134489597171723659019738415243808297001003584126437165315557552923493071785554850766163853750212231594347196025717398478491370780367: 1}",70.8812563419342,0.23059773445129395
550,-463,26529268145495817368698268732158947561296844162797187623335800481093525705671567481918021101381276567310814892579337781594782727506818482966224151229843751183226285085111752546596721887062176930142318912869232633110391456507863181712236384210276659769730261837126719481203946142240889181386181645647584456358579210729373688929319,0.9649024337982701,13582985290493858492773513590865381151383984211352160063147929846319885161303842550742026803907213602463137225000620944176528756483491063278706765429680000605811857963577217303857521606175834588232867283389047108152520425732025949036665028715661649802101894060608880374376420424827335260869725002571563241655592555893439328731811328,"{2: 9, 26529268145495817368698268732158947561296844162797187623335800481093525705671567481918021101381276567310814892579337781594782727506818482966224151229843751183226285085111752546596721887062176930142318912869232633110391456507863181712236384210276659769730261837126719481203946142240889181386181645647584456358579210729373688929319: 1}",71.32973098754883,0.23059773445129395
551,-332,42373051076660685669055882806875402234995044667182138169951438695615446650393556723719062294869977955558297460336519021027710414002657293265899208342738135997023114159060578018014722870961844034847639480314445919109183689014264336291962665408470374854710208288653132480549914298632383351543892350875757828806255341823699900132261,0.964949128440401,54237505378125677656391529992800514860793657173993136857537841530387771712503752606360399737433571783114620749230744346915469329923401335380350986678704814076189586123597539863058845274831160364604978534802490776459755121938258350453712211722842079814029066609476009575103890302249450689976182209120970020872006837534335872169294080,"{2: 8, 5: 1, 42373051076660685669055882806875402234995044667182138169951438695615446650393556723719062294869977955558297460336519021027710414002657293265899208342738135997023114159060578018014722870961844034847639480314445919109183689014264336291962665408470374854710208288653132480549914298632383351543892350875757828806255341823699900132261: 1}",71.81147336959839,0.23059773445129395
552,-457,496744634672829816148822981132898910973668438613404657655138581965892745649806844895747526872645254466721248218217418105001867979481349796067699102370568308957443559979055448752018938493069762698930991107625409139377316983006669770291961837306561017822079138481494584896042261958457300212819445487236080915720383288002841577589,0.9649818769857437,217327764647901735884374649537567805146623836567118991342753750164405939792773093869269125996889789410208412980462993290610737248495008461178802628083533117442117387265076675050803293666471993459833104333550547000114133689333350051181814471668969671541230911402207806870358073775872902672309358678447734344951330570034395201561497856,"{2: 8, 1709: 1, 496744634672829816148822981132898910973668438613404657655138581965892745649806844895747526872645254466721248218217418105001867979481349796067699102370568308957443559979055448752018938493069762698930991107625409139377316983006669770291961837306561017822079138481494584896042261958457300212819445487236080915720383288002841577589: 1}",71.53248071670532,0.23059773445129395
553,-346,5432315852822289293621526032234041861207732905583335988158296816503292122280449369818165561953694036320344572458340314249709488264144588866976414213231390830401422147404765637742175224429126235571325155191262914358743072907359477052687886445989160062631394202228233610358012492217880051134398732922588920917322791733558471814375653,0.9650332291086893,869170536451566286979444165157446697793237264893333758105327490640526739564871899170906489912591045811255131593334450279953518122263134218716226274117022532864227543584762502038748035908660197691412024830602066297398891665177516328430061831358265610021023072356517377657281998754860808181503797267614227346771646677369355490300104480,"{2: 5, 5: 1, 5432315852822289293621526032234041861207732905583335988158296816503292122280449369818165561953694036320344572458340314249709488264144588866976414213231390830401422147404765637742175224429126235571325155191262914358743072907359477052687886445989160062631394202228233610358012492217880051134398732922588920917322791733558471814375653: 1}",71.0779926776886,0.23059773445129395
554,-253,6310893066639362849756582480780582970547724340757776866009140337388808699650807573130919035435676951046632736791923492846054385709017559530702361483460489709089318212060487246772392091892946998294693974726166364235844687829981927674164142994047214769959276722998259669169730103498923945484477786334172185808780987040799823344531,0.9650652761726318,469328495579836136410697525930690394353693163773474349971367748610930925375631257598600186827280423495435983369741766315975372556408217867179273218801989698685554416794514315567969255089894682369179801512435540175491297744540095997272238986181303268012331491335934575076814488337007975977789644014099717114227424444250201262486081408,"{2: 7, 7: 1, 83: 1, 6310893066639362849756582480780582970547724340757776866009140337388808699650807573130919035435676951046632736791923492846054385709017559530702361483460489709089318212060487246772392091892946998294693974726166364235844687829981927674164142994047214769959276722998259669169730103498923945484477786334172185808780987040799823344531: 1}",71.46430969238281,0.23059773445129395
555,-312,20925646846120501381225259147866234148845841664170528457969695814196213421304525893559249124951340376151037578115662278436692879001867283024612385542401223227941919007370046705476341917573144593225557096655527783235916096517397473717973897808626148011324565600692215938783562834650618483608525926355864856073758364261731639214216407,0.965113001219423,13392413981517120883984165854634389855261338665069138213100605321085576589634896571877919439968857840736664049994023858199483442561195061135751926747136782865882828164716829891504858827246812539664356541859537781270986301771134383179503294597520734727247721984443018200821480214176395829509456592867753507887205353127508249097098500480,"{2: 7, 5: 1, 20925646846120501381225259147866234148845841664170528457969695814196213421304525893559249124951340376151037578115662278436692879001867283024612385542401223227941919007370046705476341917573144593225557096655527783235916096517397473717973897808626148011324565600692215938783562834650618483608525926355864856073758364261731639214216407: 1}",73.0215413570404,0.23059773445129395
556,-361,4897485197872114704525608370097091073679989400919922321320280880972506937271280245430786188719151836632540780741005282810741504739410795806878400855148705769030950747254451580431348883444280712752993756385103668522315203871055042861092450513292191323979804447411497672495202097213352277418473093115910958160407502975343049079552083,0.9651539583630246,55635431847827223043410911084302954597004679594450317570198390807847678807401743588093731103849564864145663269217820012730023493839706640366138633714489297536191600488810569953700123315927028896874009072534777674413500715975185286902010237830999293440410578522594613559545495824343681871473854337796748484702229233799897037543711662880,"{2: 5, 5: 1, 71: 1, 4897485197872114704525608370097091073679989400919922321320280880972506937271280245430786188719151836632540780741005282810741504739410795806878400855148705769030950747254451580431348883444280712752993756385103668522315203871055042861092450513292191323979804447411497672495202097213352277418473093115910958160407502975343049079552083: 1}",72.8168625831604,0.23059773445129395
557,-394,40908755671514278655321700023083632605126990737626212298832057416512067958393887413070950152309404198335947908500208841929987961201335477093696426949262887526901256299729936320624305314045302567530290667596670700564742535057228405138257386000891223658315412619398500881226559413704223288098852689864940491730497027173618041162592981,0.9651965194985102,222543630853037675884950048125574961371890829612686594905646392345825649693662747527105968828563158838947556622241136100099134508935264995389708562603990108146342834270530853584196220908406445967364781231725888611072199390711322523952120179844848256701235844649527844793872483210550974687257758632865276275013903827824482143924505816640,"{2: 6, 5: 1, 17: 1, 40908755671514278655321700023083632605126990737626212298832057416512067958393887413070950152309404198335947908500208841929987961201335477093696426949262887526901256299729936320624305314045302567530290667596670700564742535057228405138257386000891223658315412619398500881226559413704223288098852689864940491730497027173618041162592981: 1}",72.94356846809387,0.23059773445129395
558,-299,1104711330296549083287350698062107799609681011851763186904147746485402023514850995959582448232207138663233392870833340178952421669985667916500612171198878418259595522893223606689982543626129692929312027311674010159799994058097346075573130876152112027646310533346698949581856812693493583754271690715419986584498596670486986336871244477,0.9652433881301896,760041395244025769301697280266730166131460536154013072590053649581956592178217485220192724383758511400304574295133338043119266108950139526552421173784828351762601719750537841402707990014777228735366674790431718989942395911970974099994314042792653075020661646942528877312317487133123585622938923212208950770135034509295046599767416200176,"{2: 4, 43: 1, 1104711330296549083287350698062107799609681011851763186904147746485402023514850995959582448232207138663233392870833340178952421669985667916500612171198878418259595522893223606689982543626129692929312027311674010159799994058097346075573130876152112027646310533346698949581856812693493583754271690715419986584498596670486986336871244477: 1}",72.47873497009277,0.23059773445129395
559,-364,149357200177793345846474601091111388759339215452157154763403715331108811270259789118699209152596684116219902228723491235570894540417127581793248516251755134161457811792134127190162160303658529901119189251680853037893053297430096748098902084490405471841935594050239099090050278449256555501957156356513613755715328723225793393130944323,0.9652822973540488,3560675652238593364979954490012095508022646896379426569559544573493634060682993372589789146197904949330682469132768031056010125843544321549951044627441842398409154233124477592213465901639219352842681471760071536423370390610733506474677825694251266448711744562157700122306798638230276283166658607539284551936253436761702914492241712660320,"{2: 5, 5: 1, 149: 1, 149357200177793345846474601091111388759339215452157154763403715331108811270259789118699209152596684116219902228723491235570894540417127581793248516251755134161457811792134127190162160303658529901119189251680853037893053297430096748098902084490405471841935594050239099090050278449256555501957156356513613755715328723225793393130944323: 1}",72.05805850028992,0.23059773445129395
560,-491,14874046935925569325074648600017098629555756277335346082172643345771044611468173683784758586043476741645563464786374670751576930320355679323460771447729886163449429621917405897558930954094186234019867183078755867840078154236266829097854509799167303546194376006947847034900717122986332720021861002496943549056424656244714982313667461,0.9653126143559636,14242792383964888162918480513432372963717409980925233994445236362176521478157464392644933431651791588730125751340840929724880005397559784292973096307488229794672635828763231191266529924402428970248064019828893468808945237370479664870941564403290643183693886689212980406739530688286792759384133221550973264834469993833689278464275413955160,"{2: 3, 5: 1, 37: 1, 647: 1, 14874046935925569325074648600017098629555756277335346082172643345771044611468173683784758586043476741645563464786374670751576930320355679323460771447729886163449429621917405897558930954094186234019867183078755867840078154236266829097854509799167303546194376006947847034900717122986332720021861002496943549056424656244714982313667461: 1}",72.67801594734192,0.23059773445129395
561,-276,1562000310518922390335986032168191325534092389790924436909035834597835210563268502831466804540967799356603843875524305861397311956146916942402249926228850698325473814166530005419268053857233404457829337055858918698189420653404646226414585387198705547502511401463001849931216335793662228618379307193380679069644804812323393710436451117647,0.965366202266073,24992004968302758245375776514691061208545478236654790990544573353565363369012296045303468872655484789705661502008388893782356991298350671078435998819661611173207581026664480086708288861715734471325269392893742699171030730454474339622633366195179288760040182423408029598899461372698595657894068915094090865114316876997174299366983217882352,"{2: 4, 1562000310518922390335986032168191325534092389790924436909035834597835210563268502831466804540967799356603843875524305861397311956146916942402249926228850698325473814166530005419268053857233404457829337055858918698189420653404646226414585387198705547502511401463001849931216335793662228618379307193380679069644804812323393710436451117647: 1}",72.61000752449036,0.23059773445129395
562,-283,182767927767052470811499420139831877439503107464886944816320562454907360248081962481473711625030529173947246127766752080186013121937023080089881243368639699936953553308266429281123814815046822080087899607621846152070374393974019315999332098644439545288356417611628119823371513014199905479729728872641185196118745615274095211872523177247,0.9654115479325533,128668621148004939451295591778441641717410187655280409150689675968254781614649701586957492984021492538458861273947793464450953237843664248383276395331522348755615301529019566213911165629792962744381881323765779691057543573357709598463529797445685439883002917998586196355653545161996733457729729126339394378067596913152963029158256316781888,"{2: 6, 11: 1, 182767927767052470811499420139831877439503107464886944816320562454907360248081962481473711625030529173947246127766752080186013121937023080089881243368639699936953553308266429281123814815046822080087899607621846152070374393974019315999332098644439545288356417611628119823371513014199905479729728872641185196118745615274095211872523177247: 1}",73.01550531387329,0.23059773445129395
563,-350,33504925444739582556817116428428147918565144381818118822629567672663116649210717866243860566489157680232832323577374441487839504347423350001780212918680697676571748588529332768116575278515467016140523866749482577309044052441272745936384541721057166400405957443995972905304313834572756327691986462780610159916128175443832749093307656857,0.9654497456015954,911333972096916645545425566853245623384971927185452831975524240696436772858531525961833007408505088902333039201304584808469234518249915120048421791388114976802751561607997851292770847575620702839022249175585926102805998226402618689469659534812754926091042042476690463024277336300378972113222031787632596349718686372072250775337968266510400,"{2: 6, 5: 2, 17: 1, 33504925444739582556817116428428147918565144381818118822629567672663116649210717866243860566489157680232832323577374441487839504347423350001780212918680697676571748588529332768116575278515467016140523866749482577309044052441272745936384541721057166400405957443995972905304313834572756327691986462780610159916128175443832749093307656857: 1}",72.56615447998047,0.23059773445129395
564,-377,2848557150181850529417689435173084395155989466473938373037417740760876958813059214499106699227339035150836067299959482466061629188724603723643627613762261373181556518062187264966363478768835938569321571571507686102376329530122745291183277215736122195472901406361500478605376353088823228650988918783760100579825320852459696589660609974741,0.9654947803681353,3646153152232768677654642477021548025799666517086641117487894708173922507280715794558856575010993964993070166143948137556558885361567492766263843345615694557672392343119599699156945252824110001368731611611529838211041701798557113972714594836142236410205313800142720612614881731953693732673265816043212928742176410691148411634765580767668480,"{2: 8, 5: 1, 2848557150181850529417689435173084395155989466473938373037417740760876958813059214499106699227339035150836067299959482466061629188724603723643627613762261373181556518062187264966363478768835938569321571571507686102376329530122745291183277215736122195472901406361500478605376353088823228650988918783760100579825320852459696589660609974741: 1}",73.19701719284058,0.23059773445129395
565,-292,14534673586952133605862273430239917817673499595346362697075387603755042492301547473539816665190270854165418284241836125618640420372808338755264469414858484658694296687143073781603971886937966232787553672848420458420488210513415178182648276665117208555498670240988302563230199505121214953558835959511978853513029818828025304952165848058863,0.965540234459816,10232410205214302058527040494888902143642143715123839338741072873043549914580289421372030932293950681332454472106252632435522855942457070483706186468060373199720784867748723942249196208404328227882437785685288002728023700201444285440584386772242514823071063849655765004514060451605335327305420515496433112873172992454929814686324757033439552,"{2: 6, 11: 1, 14534673586952133605862273430239917817673499595346362697075387603755042492301547473539816665190270854165418284241836125618640420372808338755264469414858484658694296687143073781603971886937966232787553672848420458420488210513415178182648276665117208555498670240988302563230199505121214953558835959511978853513029818828025304952165848058863: 1}",73.26616406440735,0.23059773445129395
566,-549,227884678143438210606695688214919443462549946246448155679526835725859061054856614710951192964435177272514129260268241173561602620150352550548016222266963496483148628037293870447068462640852178039445706568449138431101957663064787601959263807967006792355963969139534804958131632968832840607066217714087128904055645241753816040037724862819827,0.9655886313285987,58338477604720181915314096183019377526412786239090727853958869945819919630043293366003505398895405381763617090628669740431770270758490252940292152900342655099686048777547230834449526436058157578098100881522979438362101161744585626101571534839553738843126776099720910069281698040021207195408951734806304999438245181888976906249657564881875712,"{2: 8, 227884678143438210606695688214919443462549946246448155679526835725859061054856614710951192964435177272514129260268241173561602620150352550548016222266963496483148628037293870447068462640852178039445706568449138431101957663064787601959263807967006792355963969139534804958131632968832840607066217714087128904055645241753816040037724862819827: 1}",74.4328863620758,0.23059773445129395
567,-474,29169238802360090957657045422023985962436518286944217339082745126860802183714273079144440894065792411218204048415336263185169988618985231578103523792991098617969333890400697211927178152159713184114401838888296055067015327045587476949775091372658331017153309000650960223416053708543658531588715844835042937178561193114842866815566487380259163,0.965644655783671,233353910418880727661256363376191887699492146295553738712661961014886417469714184633155527152526339289745632387322690105481359908951881852624828190343928788943754671123205577695417425217277705472915214711106368440536122616364699815598200730981266648137226472005207681787328429668349268252709726758680343497428489544918742934524531899042073304,"{2: 3, 29169238802360090957657045422023985962436518286944217339082745126860802183714273079144440894065792411218204048415336263185169988618985231578103523792991098617969333890400697211927178152159713184114401838888296055067015327045587476949775091372658331017153309000650960223416053708543658531588715844835042937178561193114842866815566487380259163: 1}",74.6690354347229,0.23059773445129395
568,-387,145846186291638303215600987712226663778913192923112621976275719159795977548065018945992287869731434754683156551776216695910262732450813663793359726943939284808257499743875927599504390384309575970190817233615368691910624305069053371346820478316690587216912206319381354678768663392201433355353859442499537744047530528569378385633722329445221,0.9656855452010168,933415592266485140579846321358250648185044434707920780648164602622694256307616121254350642366281182429972201931367786853825681487685207448277502252441211422772847998360805936636828098459581286209221230295138359628227995552441941576619651061226819758188238120444040669944119445710089173474264700431997041561904195382844021668055822908449414400,"{2: 8, 5: 2, 145846186291638303215600987712226663778913192923112621976275719159795977548065018945992287869731434754683156551776216695910262732450813663793359726943939284808257499743875927599504390384309575970190817233615368691910624305069053371346820478316690587216912206319381354678768663392201433355353859442499537744047530528569378385633722329445221: 1}",74.2077465057373,0.23059773445129395
569,-198,63953330758858938663149623270813261040687504666667966413199962314224998231418885115197540296668590993945824093483895048433955941507108907747640328861377789229294922574316444384799821438541488477647934583569105952169048768726488621787991059682853613346470006212645506403370831769278484521471640409619566781027852437114919614863231475119,0.9657060091431714,114604368719875218084364124901297363784912008362668995812454332467091196830702642126433992211630115061150916775523139926793649047180739162683771469319588998298896501253175068337561280017866347351945098773755837866286935393557867610244079978951673675116874251133060747474840530530547044262477179614038263671601911567309935949834910803413248,"{2: 8, 7: 1, 63953330758858938663149623270813261040687504666667966413199962314224998231418885115197540296668590993945824093483895048433955941507108907747640328861377789229294922574316444384799821438541488477647934583569105952169048768726488621787991059682853613346470006212645506403370831769278484521471640409619566781027852437114919614863231475119: 1}",75.62748289108276,0.23059773445129395
570,-541,466707820837761455322512769464155020211302289912725588480988690896332265114252998338184699550697395518287144991550537496782857416985015930615602642318317971652906964629900856338121049468325520704824626010607261544542523155603532861171570077158328328117005682252321668497895608678739637260569222370144553183809153811891793390299736265501466301,0.9657584793641267,14934650266808366570320408622852960646761673277207218831391638108682632483656095946821910385622316656585188639729617199897051437343520509779699284554186175092893022868156827402819873582986416662554388032339432369425360740979313051557490242469066506499744181832074293391932659477719668392338215115844625701881892921980537388489591560496046921632,"{2: 5, 466707820837761455322512769464155020211302289912725588480988690896332265114252998338184699550697395518287144991550537496782857416985015930615602642318317971652906964629900856338121049468325520704824626010607261544542523155603532861171570077158328328117005682252321668497895608678739637260569222370144553183809153811891793390299736265501466301: 1}",75.25289416313171,0.23059773445129395
571,-512,2655521028948856075803771092256927568565810344658659729901866869481860465896154944067280959768910396429382474682113057195510671685782999236107255450913149789764676549924644970437264795514653285532872897372410786078225496454791092538353700285602613996044113698730662808524508257100026108392899087386675705884284593645501948074482648951577299,0.9657962758923043,59738601067233466281281634491411842582456469513441209283872397095863933040799901621737552470961408278075388150448815334670208070243374350815468818623742217670546163667104813254956708839897640311347508699289753043615760768246980417742804841624916404455008381766644990540567337751722187334406657869850656679572866218649211823883561670814682918304,"{2: 5, 19: 1, 37: 1, 2655521028948856075803771092256927568565810344658659729901866869481860465896154944067280959768910396429382474682113057195510671685782999236107255450913149789764676549924644970437264795514653285532872897372410786078225496454791092538353700285602613996044113698730662808524508257100026108392899087386675705884284593645501948074482648951577299: 1}",75.4333164691925,0.23059773445129395
572,-537,1614556785600904494088692824092211961812072786724179762746082689288451941907840084701698850192833182863530769381605433666073098126154350897057450920456359601171987144567883263806241244384489598600921203426633467541724291060338762497619138656474828765900055337124425787961864213305858067798544601946676242255839036769894682101413500917660727137,0.9658450551831829,238954404268933865125126537965647370348186772435178604886420238014690887402360332535851429828539311063802553868477604182578818522670843932764502736227541220973454097396046723043323704168904460592936338107141753196175195076930136849647632521158274657353208189894415016618355903569266994034184601088108083853864177441944412951009198135813787616276,"{2: 2, 37: 1, 1614556785600904494088692824092211961812072786724179762746082689288451941907840084701698850192833182863530769381605433666073098126154350897057450920456359601171987144567883263806241244384489598600921203426633467541724291060338762497619138656474828765900055337124425787961864213305858067798544601946676242255839036769894682101413500917660727137: 1}",75.89805912971497,0.23059773445129395
573,-446,1866831283351045796789253458934983138198343987596215623318654671896698301888070123904098614348187440021016908362632730071936414699391703893134608911224654542673098686173620308202848588424658616603613599812340919091325741659646685561501500766370093520525399274809788465714517704491175341650241031200189022313981980394726825595381505668040403131,0.9658909566520755,955817617075735447956097770974711366757552121649262399139151192011109530566691903438898490546271969290760657081667957796831444326088552393284919762547023125848626527320893597799858477273425211701050163103918550574758779729739103007488768392381487882509004428702611694445833064699481774924923407974496779424758773962100134704835330902036686403072,"{2: 9, 1866831283351045796789253458934983138198343987596215623318654671896698301888070123904098614348187440021016908362632730071936414699391703893134608911224654542673098686173620308202848588424658616603613599812340919091325741659646685561501500766370093520525399274809788465714517704491175341650241031200189022313981980394726825595381505668040403131: 1}",75.13656902313232,0.23059773445129395
574,-403,582815619553537647213399574947640801265420672311162321488515110340705721614370942846298483436567484951294493058969836302809034801385908499613047391535710519424877304589261668908580477563790165104687090950486740945523091121350185467862366931003022161062984994341389083515906044843894738097503007575527791458785234986123111880235215131501711179,0.9659311381852712,3823270464271206965719901211656523656301159610361224828964659123835029533790273385071718051343882701280491874466842126146427268297091559757461590888474261007427195118105556548040287932818463483086747316635193020602631477756057216669177127067379825376573181562879512387864343654175949481919619729695462311969631141508967613934343011262651225334240,"{2: 5, 5: 1, 41: 1, 582815619553537647213399574947640801265420672311162321488515110340705721614370942846298483436567484951294493058969836302809034801385908499613047391535710519424877304589261668908580477563790165104687090950486740945523091121350185467862366931003022161062984994341389083515906044843894738097503007575527791458785234986123111880235215131501711179: 1}",75.9605016708374,0.23059773445129395
575,-496,3073368543651882509647929748752211964370481243896423029079396793015505373299051641539022704117186178203396262823709051365311096364901281243887868697062071636970342770279547954024639044780043193488357042526578857139799036339774696017882305534328276615156369494850500174056116832226585337301819956486350244312097166920540313100441228833806405497,0.9659718163256368,15293081873211767368008098429791006734707514669628600992699078442045154737536080968298176975687118422740099803810776239593788015511748775469586034636580868465564425624911030619226603886825494930798064643612256393127640004826718887384982352338817504437018094606376088866103237357159488638413856103476078815696995502596608597987795554677020673753072,"{2: 4, 311: 1, 3073368543651882509647929748752211964370481243896423029079396793015505373299051641539022704117186178203396262823709051365311096364901281243887868697062071636970342770279547954024639044780043193488357042526578857139799036339774696017882305534328276615156369494850500174056116832226585337301819956486350244312097166920540313100441228833806405497: 1}",77.34832620620728,0.23059773445129395
576,-535,62676565054146587573803682089350129927393251771969231931382568667272948413783641588599289384617778684389196082876240686613394768848497749526339799946402412509992035668039878157615645533871870364964094813367999369978439233462781869003480171521609236403489502714891431400841514028452269228326923999656563974221858275090748458338138705502489738223,0.966015927006119,61172327492847069472032393719205726809135813729441970365029387019258397651852834190472906439386951995963855376887210910134673294396133803537707644747688754609752226812006921081832870041058945476204956537847167385098956691859675104147396647405090614729805754649734037047221317691769414766847077823664806438840533676488570495338023376570429984505648,"{2: 4, 61: 1, 62676565054146587573803682089350129927393251771969231931382568667272948413783641588599289384617778684389196082876240686613394768848497749526339799946402412509992035668039878157615645533871870364964094813367999369978439233462781869003480171521609236403489502714891431400841514028452269228326923999656563974221858275090748458338138705502489738223: 1}",74.81323766708374,0.23059773445129395
