n,k,entry,factors,max_factor
111,-16,247294705383635715565135115831658498435479455595701788082292608,"{2: 7, 7: 1, 41: 1, 451947259: 1, 14894817795524733741154463412653580215359231351267: 1}",14894817795524733741154463412653580215359231351267
111,-14,105482957646267777685817418513099616734667986290432703903687808,"{2: 7, 7: 1, 313: 1, 392074876264997: 1, 959314341782739693913738413750991057527643: 1}",959314341782739693913738413750991057527643
111,-12,43440318011169304863615925936230105990562968469377479575548208,"{2: 4, 7: 1, 197: 1, 2069: 1, 345139: 1, 22637: 1, 456342755427546509: 1, 266897305139507023191086599: 1}",266897305139507023191086599
111,-10,17272674083440697278741827026257931391008471157095684280686608,"{2: 4, 6034414852691: 1, 419038073: 1, 426924371949060186229578918165615250291: 1}",426924371949060186229578918165615250291
111,-8,6631165552831063527559693469535913720522975583434420860776224,"{2: 5, 19: 2, 151: 1, 247343077: 1, 90695304223: 1, 1311530216053: 1, 129209034506526218455649: 1}",129209034506526218455649
111,-6,2458024952591991468272582270821396986999251829057454813752544,"{2: 5, 367: 1, 209300489832424341644463749218443203933859999068243768201: 1}",209300489832424341644463749218443203933859999068243768201
111,-4,879721776860547548413995343102445145474253742466166372891024,"{2: 4, 7: 1, 1709: 1, 19279500313: 1, 7637569: 1, 3409513403: 1, 9154654001620241478543046633: 1}",9154654001620241478543046633
111,-2,303988542945932785195139734248991014603499723458023419620784,"{2: 4, 2861: 1, 7580093: 1, 520613190472951: 1, 1682789036512041223927348967928613: 1}",1682789036512041223927348967928613
111,0,101415738420420183321838686689442338926752938992195343470144,"{2: 6, 17: 1, 23: 1, 173: 1, 33053: 1, 708747661614345486845195741107929406246742370199: 1}",708747661614345486845195741107929406246742370199
112,-109,26959946667150274604340354632574594209718126060494191040138810604628,"{2: 2, 37: 2, 38629: 1, 3554591: 1, 137564452439: 1, 7132034559981944035861: 1, 36545408767128235213: 1}",7132034559981944035861
112,-107,26959946667136762562253917818108245044714446664778077724441223754872,"{2: 3, 11: 1, 13: 1, 37: 1, 34127: 1, 235751: 1, 79166168095855829486063482202751404873851556581869637: 1}",79166168095855829486063482202751404873851556581869637
112,-105,26959946666889041790669242886225177019646991076649333603318798176012,"{2: 2, 11: 1, 37: 1, 463: 1, 91737047: 1, 389887113340955385579144615187985382128258300064764989: 1}",389887113340955385579144615187985382128258300064764989
112,-103,26959946663888868001477068711196908716052251175978988136391643943152,"{2: 4, 11: 1, 37: 1, 1429: 1, 30035935514639: 1, 895504497462307: 1, 107711847088721079973178624870713: 1}",107711847088721079973178624870713
112,-101,26959946636887303898747501135942493983699592069945878934047255847412,"{2: 2, 11: 1, 37: 1, 233: 1, 797: 1, 52163: 1, 104089: 1, 27593930963: 1, 595208898045253832566783263612802240319: 1}",595208898045253832566783263612802240319
112,-99,26959946444276146632609919099127668892917290446909699957323954097800,"{2: 3, 5: 2, 11: 1, 17: 1, 37: 1, 331: 1, 29530217771: 1, 16201542589490397641: 1, 123025372487175940476149810591: 1}",123025372487175940476149810591
112,-97,26959945310010442732021935993440365580532625333474423761064510461196,"{2: 2, 11: 1, 37: 1, 103: 1, 2261628373: 1, 71089610985980512322416806233620573786548693921014903: 1}",71089610985980512322416806233620573786548693921014903
112,-95,26959939638681923229082020465003849018609299766298042779767292278176,"{2: 5, 7: 1, 11: 1, 37: 1, 827: 1, 949289392643: 1, 376679816606858084696536976207227823789997444637: 1}",376679816606858084696536976207227823789997444637
112,-93,26959915062925005383009053175112277250274888975200391860812680151756,"{2: 2, 11: 1, 37: 1, 7507: 1, 232567: 1, 2203306263637: 1, 11233727968877592832439: 1, 383222359426759215931: 1}",11233727968877592832439
112,-91,26959821310963429896138103884044429393295470031383427244059900558376,"{2: 3, 11: 1, 37: 1, 2273: 1, 42142730344798855156174247115811: 1, 86439154094586395381526326657: 1}",42142730344798855156174247115811
112,-89,26959502554294073240776876294413746679565445622405747547100449940884,"{2: 2, 7: 1, 11: 1, 37: 1, 211: 1, 271: 1, 168488339: 1, 893206125264678972321251: 1, 274907220105281084450146481: 1}",274907220105281084450146481
112,-87,26958526965699981659216755489786505646634158794928606656406373808560,"{2: 4, 5: 1, 19: 1, 37: 1, 131: 1, 3659144420002060642396375876802051410888199808200488454117899: 1}",3659144420002060642396375876802051410888199808200488454117899
112,-85,26955816997383060599327531032488613888491695385269881960033940107660,"{2: 2, 5: 1, 37: 1, 89: 1, 19259: 1, 66233053: 1, 320864939967926046422213194251640492634976561361853: 1}",320864939967926046422213194251640492634976561361853
112,-83,26948937847040107139608730487040119425514672883828503884626993020760,"{2: 3, 5: 1, 7: 1, 37: 1, 571: 1, 941: 1, 48119: 1, 45869: 1, 226253117: 1, 3305855689: 1, 48076496653: 1, 60997077133874151889: 1}",60997077133874151889
112,-81,26932886496239882400264862547660299011901620380465288375344116484660,"{2: 2, 5: 1, 7: 2, 37: 1, 419: 1, 2924167: 1, 2130268708601884427: 1, 284580093910167389366524426106733971: 1}",284580093910167389366524426106733971
112,-79,26898286917848286851012524989441575009224596095437912722001027062400,"{2: 7, 5: 2, 7: 1, 37: 1, 17041: 1, 71671: 1, 933613: 1, 28462264386646144208608831757129083919871564461: 1}",28462264386646144208608831757129083919871564461
112,-77,26829087761065095752507849873004127003870547525383161415314848217880,"{2: 3, 5: 1, 7: 1, 37: 1, 919: 1, 2927: 1, 42898108091235517: 1, 203170908881: 1, 1734331015297: 1, 63690735414515689: 1}",63690735414515689
112,-75,26700187370978759392548160930620645425269868816457644275409220958480,"{2: 4, 5: 1, 7: 2, 37: 1, 577: 1, 16710907151019696151: 1, 18458800999242187: 1, 1034301586518667204872413: 1}",1034301586518667204872413
112,-73,26475805210458099802988702401286436751409428100920632957795721655080,"{2: 3, 5: 1, 7: 1, 23: 1, 37: 1, 41: 1, 21557: 1, 177949: 1, 706470213315603470411362840874109150582077507944997: 1}",706470213315603470411362840874109150582077507944997
112,-71,26109708001187549946339059537635885757216077459781298702742117528480,"{2: 5, 5: 1, 7: 1, 37: 1, 1621: 1, 8969: 1, 365983: 1, 12964667: 1, 706985911: 1, 12918800482733359394851174743777973: 1}",12918800482733359394851174743777973
112,-69,25548358946972706832809607146705040899452939810034319511659924534360,"{2: 3, 5: 1, 7: 2, 37: 1, 43: 1, 461: 1, 2719: 1, 16649: 1, 687465695927: 1, 571067493633921191555644981826129694893: 1}",571067493633921191555644981826129694893
112,-67,24737521424217933446600398137582709438239518760399794013430090209520,"{2: 4, 5: 1, 7: 1, 29: 1, 37: 1, 5372299: 1, 254294412850417: 1, 30135016968215437022254098719004196255663: 1}",30135016968215437022254098719004196255663
112,-65,23631833893188697010860567670597711991130308238170895606753043402920,"{2: 3, 5: 1, 7: 1, 37: 1, 189846809: 1, 591885731: 1, 20300021500398440825794699272646334736042546193: 1}",20300021500398440825794699272646334736042546193
112,-63,22205657222730696390848322575501121081090891767469852734372504768320,"{2: 6, 5: 1, 7: 2, 37: 1, 5869: 1, 6521563684575394008513042957339399031681418337258427853033: 1}",6521563684575394008513042957339399031681418337258427853033
112,-61,20462552403282028966388911903716398857709382747724133668129624214920,"{2: 3, 5: 1, 7: 1, 37: 1, 431: 1, 31607: 1, 3073919: 1, 271060029182097695857: 1, 174012963204607676466512837177: 1}",174012963204607676466512837177
112,-59,18440550812721574754015995524446121078586832284819099551287882772976,"{2: 4, 7: 1, 19: 1, 37: 1, 131: 1, 22442616397: 1, 79662835310519308091265468012343117362202120034513: 1}",79662835310519308091265468012343117362202120034513
112,-57,16211164443642099596784318490891712245195302287257138858359808875448,"{2: 3, 7: 2, 37: 1, 283553: 1, 147526777155332569: 1, 26719068824685622509942765037237995960691: 1}",26719068824685622509942765037237995960691
112,-55,13871684920534008382405398147038320259537523894753846773188373303968,"{2: 5, 7: 1, 37: 1, 4217: 1, 3236711: 1, 217033: 1, 564997043082341282017661297383385783005713679841: 1}",564997043082341282017661297383385783005713679841
112,-53,11532205397425917168026477803184928273879745502250554688016937732488,"{2: 3, 7: 1, 37: 1, 400331: 1, 13902835892471177455899545494810727850840188313488342605009: 1}",13902835892471177455899545494810727850840188313488342605009
112,-51,9300288151242335894538542302727094540436117840437069135497062417168,"{2: 4, 7: 1, 13: 1, 29: 1, 37: 1, 5952992118765769112057791074838374576541660590388628175789011: 1}",5952992118765769112057791074838374576541660590388628175789011
112,-49,7266763549163961845360645513421068249965257081895893409867842685432,"{2: 3, 7: 1, 37: 1, 149910491: 1, 25038650143326935809936829: 1, 934347309644431048134602214779: 1}",934347309644431048134602214779
112,-47,5495629218321507028334735406606142126006765453489062939158522273920,"{2: 7, 5: 1, 7: 1, 19: 1, 29: 1, 37: 1, 631: 1, 67763: 1, 70568437: 1, 19941306303036265541997862464128410642624897: 1}",19941306303036265541997862464128410642624897
112,-45,4019683942619461347479810317593703689374689096483370880234088597660,"{2: 2, 5: 1, 7: 1, 31: 1, 37: 1, 806257: 1, 2496366329767: 1, 10243790461396449439: 1, 1214109766093041562191647: 1}",1214109766093041562191647
112,-43,2841909429685505703161233731412060896506668569175798429173176876200,"{2: 3, 5: 2, 7: 1, 37: 1, 2383: 1, 13249: 1, 21739: 1, 23655649520561: 1, 19373523652748971: 1, 174417587006251778953: 1}",174417587006251778953
112,-41,1941258331559539622211733989037863466666417577705301848950126736260,"{2: 2, 5: 1, 7: 1, 37: 1, 359: 1, 69148612456487: 1, 15096478554688688024966581637602563345430188479: 1}",15096478554688688024966581637602563345430188479
112,-39,1280780859600497829515434177963452018116900183960271023453223300304,"{2: 4, 7: 1, 37: 1, 151: 1, 7877: 1, 371633: 1, 6147128616527: 1, 113744581736655022389705963632648026763: 1}",113744581736655022389705963632648026763
112,-37,816000416370061012432852829429606924693165721695249331436883845372,"{2: 2, 7: 2, 37: 1, 361316263753: 1, 311418977366295975818995111538629369656135623262187: 1}",311418977366295975818995111538629369656135623262187
112,-35,501959576349495595485162729068900780487939733678342782777195024472,"{2: 3, 7: 1, 14657: 1, 3311299: 1, 37478205503: 1, 4927860930120346576996541279828964995275553: 1}",4927860930120346576996541279828964995275553
112,-33,298108504757198745887539330589144160565249180053333268734940877572,"{2: 2, 7: 1, 61: 1, 38767697230733104108489607: 1, 4502114073278926347883619129518945637: 1}",4502114073278926347883619129518945637
112,-31,170919374618415241437740116153056696852801227791575195870970341472,"{2: 5, 7: 2, 298844713: 1, 30281227: 1, 12045537692767012060821369678167068556164898129: 1}",12045537692767012060821369678167068556164898129
112,-29,94605896535145138767860587491404218625332456434520352152588019812,"{2: 2, 7: 1, 1951: 1, 1731820614614211370869528217972545555856565432278691369857729: 1}",1731820614614211370869528217972545555856565432278691369857729
112,-27,50555027072444510397442322979393438510289507114594385453359199992,"{2: 3, 7: 1, 1280525140337381: 1, 1173792043293686709811: 1, 600616210731286828423419127: 1}",600616210731286828423419127
112,-25,26082321815388605747209953806054116224154535270191070620454300092,"{2: 2, 7: 1, 20233341060169: 1, 46038441730243607275545102994519335624572732142481: 1}",46038441730243607275545102994519335624572732142481
112,-23,12992270166265680004062407504035408954826527074347437105179586192,"{2: 4, 7: 1, 1021: 1, 275458243: 1, 7088087521049: 1, 58191082157086113734680167452659254353: 1}",58191082157086113734680167452659254353
112,-21,6248910225808415227289429106025771876687856185579504688219885092,"{2: 2, 7: 1, 13: 1, 792478626034373: 1, 3180401001510587213: 1, 6811354165629659231991919147: 1}",6811354165629659231991919147
112,-19,2902205662766661597335432419606174215685701003746530822025070472,"{2: 3, 7: 1, 8332361: 1, 6219737853512737003300900333921335260724723511624759567: 1}",6219737853512737003300900333921335260724723511624759567
112,-17,1301607828268431600400912265231584029989018090695978103410159132,"{2: 2, 7: 1, 3342128241155521: 1, 13909099385922259997658862842464572794111146689: 1}",13909099385922259997658862842464572794111146689
112,-15,563743578322439048622587371370957348639483414466999899793356032,"{2: 8, 7: 1, 553573: 1, 2902163094557: 1, 9877718173635973103: 1, 19823952882929714767837: 1}",19823952882929714767837
112,-13,235803911679775692276665196321789934706356891698565142630332432,"{2: 4, 7: 1, 492403914089: 1, 519717763877837781073: 1, 8227045986472568693017492463: 1}",8227045986472568693017492463
112,-11,95258340261491396699841407015003900163588381940664532417608032,"{2: 5, 1777: 1, 3768097: 1, 4798787736820115685288371: 1, 92642867668265440305337849: 1}",92642867668265440305337849
112,-9,37166170741933887861420907434865672552577397907398946863015280,"{2: 4, 5: 1, 139: 1, 3342281541540817253724901747739718754728183265053862127969: 1}",3342281541540817253724901747739718754728183265053862127969
112,-7,14005240410607037932377440282000104681520731070606785302033856,"{2: 6, 7: 1, 293505383: 1, 50387541043038557923393: 1, 2113845873699104615239125863: 1}",2113845873699104615239125863
112,-5,5097190283173634113514568300128732423422013056455953932425616,"{2: 4, 191: 1, 1667928757582995455992987009204428149025527832609932569511: 1}",1667928757582995455992987009204428149025527832609932569511
112,-3,1791687405698345903999414545849418189284752912840236631753376,"{2: 5, 12496217: 1, 4731599: 1, 349851393542189477: 1, 2706712726196931057725724823: 1}",2706712726196931057725724823
112,-1,608235758207193335160655794317318031383758540434609450031216,"{2: 4, 7: 1, 43: 2, 2937088378888169933364829417046463490804675019482584457: 1}",2937088378888169933364829417046463490804675019482584457
113,-110,107839786668601463607688078984743413302791522604023145601520042063100,"{2: 2, 5: 2, 7: 2, 17: 1, 29: 1, 113: 1, 337: 1, 379: 1, 4241: 1, 14197: 1, 376853: 1, 19461121: 1, 10990561: 1, 637329352857152581912572497: 1}",637329352857152581912572497
113,-108,107839786668560562291102108086899329343861466054828424213462481869244,"{2: 2, 7: 1, 37: 1, 17455853: 1, 434563049: 1, 143288448709811652879287: 1, 95766631637907793957917911: 1}",95766631637907793957917911
113,-106,107839786667803887934261646476783776103655419894726078534397618282908,"{2: 2, 7: 1, 11: 1, 37: 1, 123310251990097: 1, 3827951812124138687: 1, 20047532775756445433455602679657: 1}",20047532775756445433455602679657
113,-104,107839786658555645795100449019815903167803744604586298012493730005468,"{2: 2, 7: 1, 11: 1, 37: 1, 50221: 1, 216911: 1, 333539: 1, 8776753: 1, 491402665547832601: 1, 603867477087952042552679: 1}",603867477087952042552679
